Date,Product,Customer_Category,,,
23/05/2023,"['Onions', 'Rice','Spices', 'Semiya', 'Wheat Flour', 'Dish Soap']",Young Adult,,,
24/05/2023,"['Deodorant', 'Trash Bags']",Middle-Aged,,,
24/05/2023,['Sugar'],Senior Citizen,,,
24/05/2023,"['Toothbrush', 'Cereal']",Young Adult,,,
24/05/2023,"['Jam','Bread', 'Chips', 'Peanut Butter']",Homemaker,,,
24/05/2023,"['Shampoo', 'Milk', 'Mustard']",Young Adult,,,
24/05/2023,"['Honey', 'Deodorant', 'Honey', 'Feminine Hygiene Products','Paper Towel for Faces', 'Banana']",Senior Citizen,,,
24/05/2023,"['Milk', 'Honey']",Young Adult,,,
24/05/2023,"['Light Bulbs', 'Apple', 'Milk']",Teenager,,,
24/05/2023,['Kambu Rice'],Homemaker,,,
24/05/2023,"['Mustard', 'Orange', 'Air Freshener', 'Mop']",Homemaker,,,
24/05/2023,"['Saftey Razor Blade', 'Potatoes', 'Semiya', 'Vegetables']",Young Adult,,,
24/05/2023,"['Tissues', 'Dishwash scrubber', 'Light Bulbs', 'Milk']",Middle-Aged,,,
24/05/2023,"['Saftey Razor Blade', 'Light Bulbs']",Teenager,,,
24/05/2023,"['Rice','Spices','Dhal', 'Soap']",Young Adult,,,
24/05/2023,"['Pasta', 'Chocolate', 'Hair Gel', 'Cheese', 'Hand Sanitizer']",Young Adult,,,
24/05/2023,"['Olive Oil', 'Sugar', 'Feminine Hygiene Products','Paper Towel for Faces', 'Shower Gel', 'Deodorant']",Middle-Aged,,,
24/05/2023,"['Paper Towel For Faces', 'Paper Towel For Faces']",Senior Citizen,,,
24/05/2023,['Air Freshener'],Young Adult,,,
24/05/2023,"['Soap', 'Milk', 'Tissues', 'Semiya']",Homemaker,,,
24/05/2023,"['Plant Fertilizer', 'Honey']",Middle-Aged,,,
24/05/2023,['Kambu Rice'],Middle-Aged,,,
24/05/2023,['Deodorant'],Young Adult,,,
24/05/2023,"['Cleaner', 'Light Bulbs']",Young Adult,,,
24/05/2023,"['Soda', 'Rice','Spices']",Senior Citizen,,,
24/05/2023,"['Baby Wipes', 'Mustard', 'Tissues', 'Paper Towel For Faces', 'Jam','Bread']",Young Adult,,,
24/05/2023,"['Vegetables', 'Onions', 'Peanut Butter', 'Mustard', 'Tomatoes']",Senior Citizen,,,
24/05/2023,"['Mop', 'Saftey Razor Blade', 'Sugar']",Middle-Aged,,,
24/05/2023,"['Jam','Bread', 'Cheese', 'Cereal', 'Deodorant']",Senior Citizen,,,
24/05/2023,"['Cleaning Spray', 'Stationery', 'Baby Wipes', 'Honey', 'Air Freshener']",Senior Citizen,,,
24/05/2023,"['Nuts', 'Soap']",Middle-Aged,,,
24/05/2023,[Salt],Senior Citizen,,,
24/05/2023,"['Honey', 'Air Freshener', 'Nuts', 'Dishwash scrubber', 'Yogurt']",Middle-Aged,,,
24/05/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Yogurt', 'Shaving Cream', 'Vinegar', 'Shower Gel']",Middle-Aged,,,
24/05/2023,"['Toothpaste',  'Tongue Cleaner', 'Onions', 'Vegetables', 'Bread']",Young Adult,,,
24/05/2023,"['Diapers', 'Mustard', 'Cereal', 'Soap']",Teenager,,,
24/05/2023,"['Saftey Razor Blade', 'Plant Fertilizer']",Teenager,,,
24/05/2023,"['Coffee','Biscuit', 'Onions', 'Feminine Hygiene Products','Paper Towel for Faces']",Middle-Aged,,,
24/05/2023,"['Yogurt', 'Black pepper', 'Potatoes']",Teenager,,,
24/05/2023,"['Banana', 'Wheat Rava', 'Black pepper', 'Olive Oil']",Middle-Aged,,,
24/05/2023,"['Shampoo', 'Black pepper', 'Vinegar', 'Deodorant']",Young Adult,,,
24/05/2023,"['Chocolate', 'Diapers', 'Insect Repellent', 'Spices']",Senior Citizen,,,
24/05/2023,"['Vinegar', 'Insect Repellent']",Middle-Aged,,,
24/05/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Soda', 'Eggs', 'Chips', 'Pickles']",Middle-Aged,,,
24/05/2023,[Salt],Teenager,,,
24/05/2023,"['Nuts', 'Vinegar', 'Nuts']",Senior Citizen,,,
24/05/2023,"['Body wash', 'Mustard', 'Coffee','Biscuit']",Middle-Aged,,,
24/05/2023,"['Hair Gel', 'Toothbrush', 'Toothpaste',  'Tongue Cleaner', 'Chocolate']",Senior Citizen,,,
24/05/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Power Strips', 'Dhal', 'Rice','Spices']",Middle-Aged,,,
24/05/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Paper Towel For Faces', 'Dish Soap', 'Bread', 'Cheese']",Senior Citizen,,,
24/05/2023,"['Juices','Chips']",Middle-Aged,,,
24/05/2023,"['Tissues', 'Power Strips', 'Shaving Cream', 'Banana', 'Milk']",Teenager,,,
24/05/2023,"['Cooking Oil', 'Pickles', 'Feminine Hygiene Products','Paper Towel for Faces']",Young Adult,,,
24/05/2023,"['Toothpaste',  'Tongue Cleaner', 'Rice','Spices', 'Hand Sanitizer']",Young Adult,,,
24/05/2023,"['Soap', 'Dish Soap']",Homemaker,,,
24/05/2023,"['Insect Repellent', 'Hair Gel', 'Hand Sanitizer']",Young Adult,,,
24/05/2023,"['Kambu Rice', 'Juices','Chips', 'Ketchup', 'Soap']",Middle-Aged,,,
24/05/2023,"['Soap', 'Rice','Dhal','Eggs']",Teenager,,,
24/05/2023,"['Plant Fertilizer', 'Peanut Butter', 'Tea','Biscuit', 'Light Bulbs', 'Tea','Biscuit']",Young Adult,,,
24/05/2023,"['Coconut oil', 'Olive Oil', 'Sugar', 'Kambu Rice']",Senior Citizen,,,
24/05/2023,"['Milk', 'Sugar', 'Kambu Rice', 'Wheat Flour', 'Kambu Rice']",Senior Citizen,,,
24/05/2023,"['Cleaning Spray', 'Deodorant', 'Cooking Oil']",Teenager,,,
24/05/2023,"['Deodorant', 'Vegetables']",Senior Citizen,,,
24/05/2023,"['Ragi Malt', 'Coffee','Biscuit', 'Sugar', 'Cleaner']",Homemaker,,,
24/05/2023,['Soap'],Middle-Aged,,,
24/05/2023,"['Diapers', 'Broom']",Middle-Aged,,,
24/05/2023,"['Coconut oil', 'Light Bulbs', 'Semiya', 'Orange', 'Yogurt']",Middle-Aged,,,
24/05/2023,"['Banana', 'Plant Fertilizer', 'Spinach', 'Ice Cream']",Young Adult,,,
24/05/2023,"['Dustpan', 'Bread', 'Tea','Biscuit', 'Diapers', 'Orange']",Middle-Aged,,,
24/05/2023,"['Saftey Razor Blade', 'Cleaning Spray', 'Power Strips', 'Spices']",Senior Citizen,,,
24/05/2023,"['Tea','Biscuit', 'Baby Wipes', 'Eggs', 'Plant Fertilizer']",Senior Citizen,,,
24/05/2023,['Honey'],Senior Citizen,,,
24/05/2023,['Dhal'],Middle-Aged,,,
24/05/2023,"['Shower Gel', 'Shaving Cream']",Teenager,,,
24/05/2023,"['Coffee','Biscuit', 'Soda', 'Pasta', 'Toothbrush', 'Wheat Flour']",Teenager,,,
24/05/2023,"['Nuts', 'Cooking Oil', 'Tissues', 'Laundry Detergent']",Young Adult,,,
24/05/2023,"['Shaving Cream','Razor']",Teenager,,,
24/05/2023,"['Orange', 'Deodorant', 'Toothbrush']",Homemaker,,,
24/05/2023,"['Stationery', 'Pasta']",Young Adult,,,
24/05/2023,"['Vegetables', 'Bread', 'Jam','Bread']",Homemaker,,,
24/05/2023,['Broom'],Homemaker,,,
24/05/2023,"['Shaving Cream', 'Dhal', 'Chocolate']",Middle-Aged,,,
24/05/2023,"['Tea','Biscuit', 'Cheese', 'Vinegar']",Senior Citizen,,,
24/05/2023,"['Orange', 'Ice Cream']",Middle-Aged,,,
24/05/2023,"['Juices','Chips', 'Cooking Oil', 'Spices', 'Shower Gel']",Young Adult,,,
24/05/2023,"['Cereal', 'Semiya', 'Pickles', Salt, 'Chips']",Middle-Aged,,,
25/05/2023,"['Paper Towel For Faces', 'Tea','Biscuit', 'Shampoo']",Teenager,,,
25/05/2023,"['Dustpan', 'Juices','Chips', 'Wheat Rava', 'Plant Fertilizer']",Young Adult,,,
25/05/2023,"['Trash Bags', 'Cereal', 'Shower Gel']",Young Adult,,,
25/05/2023,"['Toothpaste',  'Tongue Cleaner', 'Vinegar', 'Coffee','Biscuit']",Senior Citizen,,,
25/05/2023,"['Stationery', 'Ice Cream', 'Ice Cream', 'Juices','Chips', 'Deodorant']",Middle-Aged,,,
25/05/2023,"['Soap', 'Yogurt']",Teenager,,,
25/05/2023,"['Toilet Freshner', 'Vinegar', 'Jam','Bread', 'Semiya']",Senior Citizen,,,
25/05/2023,['Paper Towel For Faces'],Middle-Aged,,,
25/05/2023,"['Rice','Spices']",Middle-Aged,,,
25/05/2023,['Laundry Detergent'],Middle-Aged,,,
25/05/2023,"['Spices','Rice','Dhal']",Young Adult,,,
25/05/2023,['Insect Repellent'],Young Adult,,,
25/05/2023,"['Toothpaste',  'Tongue Cleaner', 'Ragi Malt', 'Shaving Cream', 'Honey']",Middle-Aged,,,
25/05/2023,"['Chocolate', 'Chips', 'Honey', 'Black pepper']",Homemaker,,,
25/05/2023,"['Dhal', 'Plant Fertilizer', 'Shaving Cream']",Young Adult,,,
25/05/2023,"['Pickles', 'Bread', 'Vinegar', 'Semiya']",Middle-Aged,,,
25/05/2023,"[Salt, 'Coffee','Biscuit', 'Coffee','Biscuit']",Middle-Aged,,,
25/05/2023,"['Broom', 'Shampoo', 'Shower Gel']",Young Adult,,,
25/05/2023,"['Cereal Bars', 'Cereal']",Teenager,,,
25/05/2023,"['Diapers', 'Light Bulbs', 'Peanut Butter', 'Cereal Bars', 'Jam','Bread']",Young Adult,,,
25/05/2023,"['Tissues', 'Black pepper', Salt, 'Cereal Bars', 'Semiya']",Young Adult,,,
25/05/2023,['Ragi Malt'],Young Adult,,,
25/05/2023,"['Nuts', 'Stationery']",Senior Citizen,,,
25/05/2023,"['Sugar', 'Diapers', 'Dhal', 'Soda']",Senior Citizen,,,
25/05/2023,"['Vegetables', 'Olive Oil']",Senior Citizen,,,
25/05/2023,"['Hair Gel', 'Nuts', 'Insect Repellent', 'Diapers']",Senior Citizen,,,
25/05/2023,"['Black pepper', 'Tomatoes', 'Plant Fertilizer', 'Cereal Bars']",Senior Citizen,,,
25/05/2023,"['Light Bulbs', 'Toothbrush', 'Potatoes', 'Chocolate', Salt]",Homemaker,,,
25/05/2023,"['Vinegar', 'Wheat Rava', 'Carrots', 'Toilet Freshner']",Young Adult,,,
25/05/2023,"['Trash Bags', 'Hair Gel', Salt]",Teenager,,,
25/05/2023,"['Toothpaste',  'Tongue Cleaner', 'Sugar']",Middle-Aged,,,
25/05/2023,"['Apple', 'Chocolate', 'Toilet Freshner', 'Soda']",Young Adult,,,
25/05/2023,['Broom'],Middle-Aged,,,
25/05/2023,"['Plant Fertilizer', 'Hair Gel']",Young Adult,,,
25/05/2023,['Laundry Detergent'],Teenager,,,
25/05/2023,['Vinegar'],Young Adult,,,
25/05/2023,"['Shaving Cream', 'Laundry Detergent', 'Shampoo', 'Paper Towel For Faces', 'Light Bulbs']",Middle-Aged,,,
25/05/2023,['Yogurt'],Middle-Aged,,,
25/05/2023,"['Toothpaste',  'Tongue Cleaner', 'Cheese']",Middle-Aged,,,
25/05/2023,"['Broom', 'Ketchup', 'Hand Sanitizer', 'Tissues', 'Cereal']",Middle-Aged,,,
25/05/2023,"['Honey', 'Pickles']",Young Adult,,,
25/05/2023,['Potatoes'],Middle-Aged,,,
25/05/2023,"['Power Strips', 'Soap', 'Tissues', 'Orange']",Young Adult,,,
25/05/2023,"['Spinach', 'Honey']",Young Adult,,,
25/05/2023,"['Soda', 'Milk', 'Deodorant', 'Cleaning Spray']",Homemaker,,,
25/05/2023,"['Deodorant', 'Baby Wipes', 'Toothbrush', 'Shower Gel']",Young Adult,,,
25/05/2023,['Cooking Oil'],Young Adult,,,
25/05/2023,['Wheat Flour'],Teenager,,,
25/05/2023,"['Hand Sanitizer', 'Baby Wipes', 'Baby Wipes']",Senior Citizen,,,
25/05/2023,['Coconut oil'],Young Adult,,,
25/05/2023,"['Feminine Hygiene Products','Paper Towel for Faces']",Senior Citizen,,,
25/05/2023,"['Body wash', 'Jam','Bread', 'Cheese', 'Orange', 'Potatoes']",Senior Citizen,,,
25/05/2023,"['Rice','Spices']",Senior Citizen,,,
25/05/2023,"['Carrots', 'Soap', 'Air Freshener', 'Apple', 'Hair Gel']",Teenager,,,
25/05/2023,"['Chips', 'Juices']",Middle-Aged,,,
25/05/2023,"['Cleaner', 'Light Bulbs', 'Rice','Spices', 'Cleaning Spray', 'Jam','Bread']",Middle-Aged,,,
25/05/2023,"[ 'Jam','Bread']",Young Adult,,,
25/05/2023,"['Spices', 'Toothpaste',  'Tongue Cleaner', 'Juices','Chips']",Middle-Aged,,,
25/05/2023,"['Honey', Salt]",Young Adult,,,
25/05/2023,"['Carrots', 'Feminine Hygiene Products','Paper Towel for Faces', 'Ketchup']",Middle-Aged,,,
25/05/2023,"['Eggs', 'Trash Bags', 'Cheese', 'Juices','Chips', 'Baby Wipes']",Young Adult,,,
25/05/2023,"['Deodorant', 'Ice Cream', 'Coffee','Biscuit', 'Banana']",Middle-Aged,,,
25/05/2023,"['Peanut Butter', 'Tomatoes', 'Deodorant', 'Jam','Bread']",Young Adult,,,
25/05/2023,"['Juices','Chips']",Homemaker,,,
25/05/2023,"['Peanut Butter', 'Soda']",Homemaker,,,
25/05/2023,"['Plant Fertilizer', 'Dishwash scrubber', 'Saftey Razor Blade']",Middle-Aged,,,
25/05/2023,"['Paper Towel For Faces', 'Onions', 'Hair Gel', 'Spices', 'Stationery']",Senior Citizen,,,
25/05/2023,"['Carrots', 'Milk', 'Honey', 'Jam','Bread']",Homemaker,,,
25/05/2023,"['Salt','Rice','Dhal']",Young Adult,,,
25/05/2023,"['Cleaning Spray', 'Wheat Flour', 'Eggs', 'Feminine Hygiene Products','Paper Towel for Faces']",Young Adult,,,
25/05/2023,"['Mop', 'Tomatoes', 'Wheat Rava', 'Apple', 'Feminine Hygiene Products','Paper Towel for Faces']",Middle-Aged,,,
25/05/2023,"['Cheese', 'Wheat Flour']",Middle-Aged,,,
25/05/2023,"['Vegetables', 'Toothpaste',  'Tongue Cleaner']",Young Adult,,,
25/05/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Soda', 'Spices', 'Cereal Bars']",Homemaker,,,
25/05/2023,"['Ragi Malt', 'Milk']",Homemaker,,,
25/05/2023,['Vinegar'],Homemaker,,,
25/05/2023,"['Ice Cream', 'Dishwash scrubber', 'Dustpan', 'Toothbrush', 'Mop']",Middle-Aged,,,
25/05/2023,"['Hair Gel', 'Feminine Hygiene Products','Paper Towel for Faces', 'Shaving Cream', 'Cleaner']",Senior Citizen,,,
25/05/2023,"[Salt, 'Paper Towel For Faces']",Young Adult,,,
25/05/2023,['Toothbrush'],Middle-Aged,,,
25/05/2023,"['Olive Oil', 'Yogurt']",Teenager,,,
26/05/2023,"['Shower Gel', 'Deodorant']",Middle-Aged,,,
26/05/2023,"['Soda', 'Peanut Butter']",Young Adult,,,
26/05/2023,"['Cereal Bars', 'Juices','Chips', 'Banana', 'Air Freshener']",Teenager,,,
26/05/2023,['Sugar'],Young Adult,,,
26/05/2023,"['Potatoes','Rice','Dhal', 'Ketchup', 'Deodorant', 'Cheese', 'Hand Sanitizer']",Senior Citizen,,,
26/05/2023,"['Deodorant', 'Cereal Bars', 'Cleaning Spray']",Teenager,,,
26/05/2023,['Coconut oil'],Middle-Aged,,,
26/05/2023,['Wheat Rava'],Young Adult,,,
26/05/2023,"['Toothbrush', 'Toothpaste',  'Tongue Cleaner']",Senior Citizen,,,
26/05/2023,"['Black pepper', 'Peanut Butter']",Homemaker,,,
26/05/2023,"['Shampoo', 'Power Strips', 'Rice','Spices']",Middle-Aged,,,
26/05/2023,['Tissues'],Young Adult,,,
26/05/2023,"['Cereal Bars', 'Diapers', 'Tea','Biscuit', 'Laundry Detergent', 'Feminine Hygiene Products','Paper Towel for Faces']",Middle-Aged,,,
26/05/2023,"['Shower Gel', Salt, 'Cereal Bars', 'Dustpan', 'Cleaning Spray']",Middle-Aged,,,
26/05/2023,['Vinegar'],Teenager,,,
26/05/2023,"['Banana', 'Paper Towel For Faces', 'Hair Gel', 'Tea','Biscuit', 'Cereal Bars']",Young Adult,,,
26/05/2023,"[ 'Jam','Bread']",Teenager,,,
26/05/2023,"['Rice','Dhal','Spices']",Young Adult,,,
26/05/2023,"['Peanut Butter', 'Deodorant', 'Air Freshener', 'Stationery', 'Toilet Freshner']",Senior Citizen,,,
26/05/2023,"['Nuts', 'Sugar', 'Tea','Biscuit']",Teenager,,,
26/05/2023,"['Broom', 'Kambu Rice', 'Semiya', 'Onions', 'Shampoo']",Young Adult,,,
26/05/2023,"['Dish Soap', 'Peanut Butter']",Teenager,,,
26/05/2023,"['Peanut Butter', 'Sugar']",Young Adult,,,
26/05/2023,['Stationery'],Teenager,,,
26/05/2023,"['Toothpaste',  'Tongue Cleaner', 'Saftey Razor Blade', 'Mustard']",Middle-Aged,,,
26/05/2023,"['Peanut Butter', 'Dishwash scrubber', 'Ragi Malt', 'Wheat Rava']",Young Adult,,,
26/05/2023,"[ 'Jam','Bread']",Teenager,,,
26/05/2023,"['Hand Sanitizer', 'Sugar', 'Potatoes', 'Banana']",Senior Citizen,,,
26/05/2023,"['Spices', 'Hand Sanitizer', 'Sugar', 'Laundry Detergent']",Middle-Aged,,,
26/05/2023,"['Deodorant', 'Soap']",Young Adult,,,
26/05/2023,"['Rice','Spices', 'Tea','Biscuit', 'Power Strips']",Senior Citizen,,,
26/05/2023,"['Saftey Razor Blade', 'Pickles', 'Spinach', 'Rice','Spices']",Young Adult,,,
26/05/2023,"['Light Bulbs', 'Mustard', Salt, 'Hair Gel']",Middle-Aged,,,
26/05/2023,"['Deodorant', 'Saftey Razor Blade', 'Banana']",Young Adult,,,
26/05/2023,"['Light Bulbs', 'Soda', 'Pickles', 'Air Freshener']",Young Adult,,,
26/05/2023,"['Broom', 'Toothpaste',  'Tongue Cleaner', Salt, 'Vinegar', 'Plant Fertilizer']",Middle-Aged,,,
26/05/2023,"['Vinegar', 'Dustpan', 'Apple', 'Stationery']",Senior Citizen,,,
26/05/2023,"['Tissues', 'Dishwash scrubber', 'Broom', 'Yogurt', 'Pickles']",Middle-Aged,,,
26/05/2023,"['Peanut Butter', 'Shampoo']",Senior Citizen,,,
26/05/2023,"['Cleaning Spray', 'Light Bulbs', 'Dustpan', 'Shampoo']",Teenager,,,
26/05/2023,"['Tea','Biscuit', 'Carrots', 'Plant Fertilizer', 'Kambu Rice', 'Trash Bags']",Middle-Aged,,,
26/05/2023,"['Spices', 'Potatoes', 'Vinegar', 'Apple', 'Cereal']",Homemaker,,,
26/05/2023,['Onions'],Young Adult,,,
26/05/2023,"['Milk', 'Orange', 'Potatoes']",Teenager,,,
26/05/2023,"['Body wash', 'Dustpan']",Middle-Aged,,,
26/05/2023,"['Soap', 'Vegetables']",Middle-Aged,,,
26/05/2023,"['Potatoes', 'Eggs', 'Juices','Chips']",Young Adult,,,
26/05/2023,"['Peanut Butter', 'Milk', 'Chocolate', 'Milk', 'Soda']",Homemaker,,,
26/05/2023,"['Milk', 'Insect Repellent', 'Spinach', 'Paper Towel For Faces', 'Shower Gel']",Senior Citizen,,,
26/05/2023,"['Deodorant', 'Cooking Oil', 'Wheat Rava', 'Feminine Hygiene Products','Paper Towel for Faces', 'Banana']",Young Adult,,,
26/05/2023,"['Ice Cream', 'Dustpan', 'Pasta', 'Feminine Hygiene Products','Paper Towel for Faces']",Senior Citizen,,,
26/05/2023,"['Shower Gel', 'Cheese']",Homemaker,,,
26/05/2023,"['Baby Wipes','Rice','Dhal', 'Eggs']",Middle-Aged,,,
26/05/2023,"['Toothbrush', 'Feminine Hygiene Products','Paper Towel for Faces', 'Pasta', 'Olive Oil', 'Milk']",Young Adult,,,
26/05/2023,"['Potatoes', 'Shaving Cream', 'Peanut Butter', 'Nuts', 'Ice Cream']",Homemaker,,,
26/05/2023,"['Toilet Freshner', 'Vinegar']",Senior Citizen,,,
26/05/2023,"['Dish Soap', 'Salt','Rice','Dhal']",Young Adult,,,
26/05/2023,"['Vegetables', 'Dhal', 'Dishwash scrubber', 'Wheat Rava']",Senior Citizen,,,
26/05/2023,['Wheat Rava'],Young Adult,,,
26/05/2023,"['Rice','Spices', 'Semiya', 'Jam','Bread', 'Dustpan', 'Tissues']",Senior Citizen,,,
26/05/2023,"['Saftey Razor Blade', 'Light Bulbs', 'Pasta', 'Honey']",Young Adult,,,
26/05/2023,"['Orange', 'Rice','Spices', 'Dishwash scrubber']",Homemaker,,,
26/05/2023,['Body wash'],Homemaker,,,
26/05/2023,['Broom'],Homemaker,,,
26/05/2023,"['Soap', 'Black pepper','Rice','Dhal', 'Milk']",Middle-Aged,,,
26/05/2023,"['Jam','Bread', 'Diapers']",Middle-Aged,,,
26/05/2023,"['Coffee','Biscuit', 'Wheat Flour', 'Dish Soap', 'Vegetables', 'Jam','Bread']",Middle-Aged,,,
26/05/2023,"['Vinegar', 'Dishwash scrubber', 'Stationery', 'Insect Repellent']",Senior Citizen,,,
26/05/2023,"['Chips', 'Shampoo', 'Vinegar', 'Peanut Butter', 'Chips']",Young Adult,,,
26/05/2023,"['Chips', 'Cereal']",Homemaker,,,
26/05/2023,['Dishwash scrubber'],Senior Citizen,,,
26/05/2023,"['Cooking Oil', 'Spices', 'Pickles', 'Shower Gel']",Young Adult,,,
26/05/2023,['Vinegar'],Middle-Aged,,,
26/05/2023,"['Juices','Chips', 'Diapers', 'Dustpan', 'Olive Oil']",Senior Citizen,,,
26/05/2023,"['Air Freshener', 'Bread', 'Plant Fertilizer', 'Hand Sanitizer', 'Dhal']",Young Adult,,,
26/05/2023,"['Salt','Rice','Dhal']",Teenager,,,
26/05/2023,"['Saftey Razor Blade', 'Rice','Spices', 'Ketchup']",Middle-Aged,,,
26/05/2023,"['Cleaning Spray', 'Honey', 'Honey']",Young Adult,,,
26/05/2023,"['Saftey Razor Blade', 'Cleaning Spray', 'Stationery', 'Cooking Oil', 'Baby Wipes']",Senior Citizen,,,
26/05/2023,"['Cheese', 'Broom', 'Soda', 'Black pepper']",Young Adult,,,
26/05/2023,"['Milk', 'Peanut Butter', 'Tomatoes', 'Semiya']",Middle-Aged,,,
26/05/2023,"['Spices','Rice','Dhal', 'Feminine Hygiene Products','Paper Towel for Faces']",Young Adult,,,
26/05/2023,"['Cheese', 'Milk', 'Body wash', 'Black pepper', 'Chocolate']",Young Adult,,,
26/05/2023,"['Plant Fertilizer', 'Milk']",Middle-Aged,,,
26/05/2023,"['Laundry Detergent', 'Pasta', 'Bread']",Senior Citizen,,,
26/05/2023,"['Shaving Cream', 'Rice','Spices', 'Nuts', 'Trash Bags']",Teenager,,,
26/05/2023,"['Chips', 'Eggs', 'Potatoes', 'Dish Soap']",Homemaker,,,
26/05/2023,"['Stationery', 'Light Bulbs']",Young Adult,,,
27/05/2023,"['Vinegar', 'Semiya']",Middle-Aged,,,
27/05/2023,"['Dustpan', 'Milk', 'Coconut oil', 'Hair Gel', 'Toilet Freshner']",Senior Citizen,,,
27/05/2023,"['Honey', Salt, 'Soda', 'Rice','Spices']",Senior Citizen,,,
27/05/2023,['Diapers'],Homemaker,,,
27/05/2023,"['Cleaner', 'Honey', 'Broom']",Middle-Aged,,,
27/05/2023,"['Cleaning Spray', 'Black pepper',  'Jam','Bread']",Senior Citizen,,,
27/05/2023,"['Jam','Bread', 'Carrots']",Young Adult,,,
27/05/2023,"['Mop', 'Sugar', 'Tea','Biscuit', 'Soda', 'Mop']",Teenager,,,
27/05/2023,"['Ragi Malt', 'Cleaning Spray', 'Spinach']",Middle-Aged,,,
27/05/2023,"['Cooking Oil', 'Paper Towel For Faces']",Young Adult,,,
27/05/2023,"['Vinegar', 'Ice Cream']",Young Adult,,,
27/05/2023,"['Olive Oil', 'Baby Wipes', 'Coconut oil']",Middle-Aged,,,
27/05/2023,['Honey'],Young Adult,,,
27/05/2023,"['Dish Soap', 'Plant Fertilizer']",Senior Citizen,,,
27/05/2023,"['Toothpaste',  'Tongue Cleaner', 'Potatoes', 'Spinach']",Middle-Aged,,,
27/05/2023,"['Dishwash scrubber', 'Wheat Rava', 'Pickles', 'Shaving Cream', 'Vinegar']",Senior Citizen,,,
27/05/2023,"['Ragi Malt', 'Semiya']",Young Adult,,,
27/05/2023,"['Baby Wipes', 'Cooking Oil', 'Sugar', 'Saftey Razor Blade']",Young Adult,,,
27/05/2023,['Saftey Razor Blade'],Senior Citizen,,,
27/05/2023,"['Toilet Freshner', 'Ice Cream', 'Toothpaste',  'Tongue Cleaner', 'Insect Repellent', 'Mustard']",Homemaker,,,
27/05/2023,"['Chips', 'Sugar', 'Peanut Butter', 'Stationery']",Middle-Aged,,,
27/05/2023,"['Laundry Detergent', 'Cereal Bars', 'Apple', 'Dhal']",Middle-Aged,,,
27/05/2023,"['Laundry Detergent', 'Honey']",Teenager,,,
27/05/2023,"['Ragi Malt', 'Black pepper']",Senior Citizen,,,
27/05/2023,"['Broom', 'Salt','Rice','Dhal', 'Cheese']",Young Adult,,,
27/05/2023,['Dish Soap'],Middle-Aged,,,
27/05/2023,"['Tomatoes', 'Olive Oil', 'Ketchup', 'Kambu Rice']",Young Adult,,,
27/05/2023,"['Coconut oil', 'Saftey Razor Blade', 'Ketchup', 'Carrots', 'Olive Oil']",Teenager,,,
27/05/2023,['Hair Gel'],Senior Citizen,,,
27/05/2023,"['Potatoes', 'Rice','Spices']",Young Adult,,,
27/05/2023,['Nuts'],Young Adult,,,
27/05/2023,"['Trash Bags', 'Sugar', 'Cheese']",Young Adult,,,
27/05/2023,"['Soda', 'Cooking Oil', 'Wheat Flour', 'Feminine Hygiene Products','Paper Towel for Faces', 'Light Bulbs']",Middle-Aged,,,
27/05/2023,['Semiya'],Senior Citizen,,,
27/05/2023,"[ 'Jam','Bread', 'Insect Repellent']",Young Adult,,,
27/05/2023,"['Ice Cream', 'Deodorant', 'Honey']",Middle-Aged,,,
27/05/2023,"['Laundry Detergent', 'Plant Fertilizer', 'Honey', 'Stationery', 'Shaving Cream']",Homemaker,,,
27/05/2023,"['Feminine Hygiene Products','Paper Towel for Faces']",Middle-Aged,,,
27/05/2023,['Dhal'],Teenager,,,
27/05/2023,"['Semiya', 'Deodorant']",Senior Citizen,,,
27/05/2023,"['Tea','Biscuit']",Senior Citizen,,,
27/05/2023,['Mop'],Young Adult,,,
27/05/2023,['Soda'],Young Adult,,,
27/05/2023,['Cleaner'],Teenager,,,
27/05/2023,"['Body wash', 'Ketchup', 'Deodorant']",Middle-Aged,,,
27/05/2023,"['Tea','Biscuit', 'Mustard', 'Jam','Bread', 'Tea','Biscuit']",Teenager,,,
27/05/2023,"['Dishwash scrubber', 'Sugar', 'Light Bulbs', 'Rice','Spices', 'Cheese']",Teenager,,,
27/05/2023,"['Toothbrush', 'Cheese', 'Saftey Razor Blade', 'Ice Cream', 'Potatoes']",Middle-Aged,,,
27/05/2023,['Toothbrush'],Young Adult,,,
27/05/2023,"['Cheese', 'Mustard', 'Black pepper']",Young Adult,,,
27/05/2023,"['Soap', 'Trash Bags', 'Hand Sanitizer', 'Shampoo']",Homemaker,,,
27/05/2023,"['Apple', 'Wheat Flour', 'Laundry Detergent']",Middle-Aged,,,
27/05/2023,"['Pickles', 'Vinegar']",Senior Citizen,,,
27/05/2023,"['Ice Cream', 'Peanut Butter']",Teenager,,,
